Q,A,label
10일내 대구대학교 공지사항 알려주세요, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 말해, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 뭐냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 머냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 뭐있음?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 머있음?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 뭐있냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 머있냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 아냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대학교 공지사항 알고있어?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 내놔, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 보여줘, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 보여줘봐, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 보여주세요, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 알려줘, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 알려주세요, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 말해, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 뭐냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 머냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 뭐있음?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 머있음?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 뭐있냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 머있냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 아냐?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 대구대 공지사항 알고있어?, 네 10일내 대구대학교 공지사항입니다. D10,0
10일내 ai학부 공지, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 내놔, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 보여줘, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 보여줘봐, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 보여주세요, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 알려줘, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 알려주세요, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 말해, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 뭐냐?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 머냐?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 뭐있음?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 머있음?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 뭐있냐?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 머있냐?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 아냐?, 네 10일내 AI학부 공지사항입니다. DA10,1
10일내 ai학부 공지사항 알고있어?, 네 10일내 AI학부 공지사항입니다. DA10,1
대구대 근처 맛집 알려줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 식당 알려줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 알려줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
근처에 식당 알려줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
식당 뭐 있어,네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 식당,네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 식당 알려줘,네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
식당 추천해줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
먹거리 추천해줘, 네 대구대 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
먹을거 추천해줘, 오늘은 중식 어떠세요? 근처 식당에는 우당탕과 고래성이 있어요! 우당탕은 간짜장 고래성은 짬뽕 추천 드려요,2
먹을거 추천해줘, 오늘은 양식 어떠세요? 근처 식당에는 스텔라가 있어요 스텔라에는 다양한 음식을 팔고 있답니다,2
먹을거 추천해줘, 오늘은 햄버거 어떠세요 근처 식당에는 버거킹 맘스터치가 있어요,2
먹을거 추천해줘, 오늘은 한식 어떠세요 근처 식당에는 왕이모 식당 고인돌 식당이 있어요,2
배달 추천해줘, 배민 어플에서 찾아 보시는 걸 추천 드려요 아니면 금빛도시락도 있답니다,2
배달 뭐먹을까, 배민 어플에서 찾아 보시는 걸 추천 드려요 아니면 금빛도시락도 있답니다,2
배달 음식 추천해줘, 배민 어플에서 찾아 보시는 걸 추천 드려요 아니면 금빛도시락도 있답니다,2
배달 메뉴 골라줘, 배민 어플에서 찾아 보시는 걸 추천 드려요 아니면 금빛도시락도 있답니다,2
배달 음식 골라줘, 배민 어플에서 찾아 보시는 걸 추천 드려요 아니면 금빛도시락도 있답니다,2
대구대 근처 놀거리 알려줘, 네 대구대 근처 놀거리를 알려드리겠습니다. 볼륨업 pc방 쓰리pop pc방 코인노래방 당구장 그리고 추천 산책코스는 공대 벚꽃길 기숙사 연못 그리고 비호동산 담력테스트가 있습니다.,2
대구대 놀거리,네 대구대 근처 놀거리를 알려드리겠습니다. 볼륨업 pc방 쓰리pop pc방 코인노래방 당구장 그리고 추천 산책코스는 공대 벚꽃길 기숙사 연못 그리고 비호동산 담력테스트가 있습니다.,2
라운지 운영시간, 네 대구대 라운지 운영시간은 09:00 ~ 18:00입니다.,2
라운지, 네 대구대 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대학교 라운지, 네 대구대 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대 라운지 운영시간 알려줘, 네 대구대 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대 자랑거리 뭐 있어, 네 대구대 자랑거리를 알려드리겠습니다 공경빈 윤상빈 이내규가 있습니다 이 분들은 저의 조물주 입니다 이스터에그 이 세 사람에 학번합을 구하시오,2
대구대학교 마스코트가 뭐야, 대구대 마스코트로는 두두가 있습니다,2
대구대 마스코트 알려줘, 대구대 마스코트로는 두두가 있습니다,2
대구대 마스코트 뭐야, 대구대 마스코트로는 두두가 있습니다,2
대구대학교 마스코트 뭐야, 대구대 마스코트로는 두두가 있습니다,2
대구대학교 마스코트, 대구대 마스코트로는 두두가 있습니다,2
우리학교 마스코트가 뭐야?, 저희 학교 마스코트로는 귀여운 두두가 있습니다,2
대구대학교 알아?, 네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대학교,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
우리학교 알아?,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대학교 설명해줘,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대 설명해줘,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대 뭐야,네 대구대학교는 경북 경산시와 대구에 캠퍼스가 있으며 1946년에 설립된 4년제 사립대학 입니다,2
대구대학교 맛집 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 맛집 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 맛집 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 맛집 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 맛집 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 맛집 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 맛집 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 맛집 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 식당 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 식당 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 식당 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 식당 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 식당 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 식당 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 식당 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 먹을거 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 추천해줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 먹을거 맛집 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 알려줘,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 먹을거 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 뭐있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 먹을거 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 머있냐?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 먹을거 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 뭐있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 근처 먹을거 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대 근처 먹을거 머있어?,네 대구대학교 근처 식당을 알려드리겠습니다. 정문 부근에는 통큰 감자탕 우당탕반점 고래성 촌놈포차 등이 있습니다,2
대구대학교 라운지 운영시간 알려줘,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대 라운지 운영시간 알려줘,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대학교 라운지 운영시간 말해줘,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대 라운지 운영시간 말해줘,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대학교 라운지 운영시간,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대 라운지 운영시간,네 대구대학교 라운지 운영시간은 09:00 ~ 18:00입니다.,2
대구대학교 교내 식당 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 교내 식당 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대학교 교내 식당,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 교내 식당,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대학교 학생식당 종류 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 학생식당 종류 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대학교 학생식당 종류,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 학생식당 종류,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대학교 학생식당 위치 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 학생식당 위치 알려줘,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대학교 학생식당 위치,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2
대구대 학생식당 위치,네 대구대학교 교내 학생식당을 알려드리겠습니다. 동편복지관 학생식당 웅지관 학생식당 비호생활관 학생식당이 있습니다,2

